campaign;DRN;site;running_id;date;stream_type;avg_depth_macroinvertebrates;avg_velocity_macroinvertebrates;Max_wetted_width_m;Min_wetted_width_m;Average_wetted_width_m;Bankfull_at_max__wetted_width_m;Bankfull_at_min__wetted_width_m;Embeddedness;bedrock;boulders;cobbles;gravel;sand;silt;particle_size;state_of_flow;if_IP_number_and_size_2_axes_+_depth_of_the_pools;Maximum_depth_cm;temperature_C;ph;conductivity_micros_cm;oxygen_mg_l;oxygen_sat;discharge_l_s;filamentous_algae;incrusted_algae;macrophyte_cover;leaf_litter_cover;moss_cover;wood_cover;reach_length_m;Latitude;Longitude;altitude_m;basin_area_km2;calcareous_geology_upstream;siliceous_geology_upstream;sedimentary_geology_upstream;slope;riparian_cover_in_the_riparian_area;native_riparian_species_richness;invasive_riparian_species_richness;left_river_bank_slope;right_river_bank_slope;shade;hydromorphological_alteration;volume_biofilm;m2_biofilm
3;Spain;GEN15;GEN15_3;24.5.2021;PR;14.15;0.299;9.9;3.6;5.9;20;14.8;30;3;15;30;45;5;2;3.6;F;;28;13.6;8.39;841;11.2;107.9;224.8;60;20;0;5;0;3;160;36.56902778;-5.245944444;233;;5;95;0;9;20;3;2;20;30;15;;120;0.019025
3;Spain;GEN16;GEN16_3;24.5.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;95;36.56275;-5.1955;548;;0;100;0;7;80;2;0;60;40;40;;120;0.0129
3;Spain;GEN17;GEN17_3;24.5.2021;TR;8.25;0.146;2.7;1.2;1.9;5;2.6;20;2;5;45;45;2;1;3.57;F;;42;21.2;8.41;437;9.74;110.6;4.04;2;1;0;7;0;1;135;36.5645;-5.240416667;227;;0;100;0;11;60;4;2;45;10;10;;120;0.019825
3;Spain;GEN18;GEN18_3;27.5.2021;TR;16.65;0.1185;8.4;3.7;5.5;13.5;7.7;20;2;30;40;25;2;1;4.02;F;;95;18.5;8.31;455;8.59;92.7;37.975;4;10;2;1;0;1;108;36.54302778;-5.25125;198;;0;100;0;8;5;2;1;25;85;2;;120;0.035
3;Spain;GEN19;GEN19_3;28.5.2021;PR;14.05;0.085;8.1;3.3;4.2;9.4;8;20;3;32;36;25;2;2;4.03;F;;32;17.3;8.67;444;9.82;103.1;66.8775;8;40;2;2;0;2;90;36.52919444;-5.214277778;375;;0;100;0;14;0;0;0;70;70;40;;120;0.02795
3;Spain;GEN20;GEN20_3;28.5.2021;TR;11.9;0.152;9.2;2.2;4.5;13.4;5.8;20;4;28;30;28;8;2;3.86;F;;22;17.4;8.64;476;9.74;101.1;36.42;0;40;2;1;0;2;113;36.53169444;-5.211694444;346;;0;100;0;14;10;2;0;80;60;5;;120;0.02615
3;Spain;GEN21;GEN21_3;28.5.2021;TR;7.5;0.058;2.8;0.14;1.4;5.7;3.9;20;2;30;45;20;2;1;4.07;F;;32;17.4;8.8;530;8.31;86.9;0.455;0;5;0;3;0;2;90;36.54711111;-5.191583333;405;;0;100;0;11;10;0;0;70;30;5;;120;0.02295
3;Spain;GEN22;GEN22_3;28.5.2021;PR;16.675;0.211;9.3;5.9;7.2;16.5;8.2;30;2;15;30;18;30;4;3.282828283;F;;85;24.6;8.43;805;9.32;111.2;260.1;70;40;2;1;0;1;145;36.51994444;-5.271611111;129;;0;100;0;10;10;2;0;70;40;10;;120;0.017675
3;Spain;GEN23;GEN23_3;22.5.2021;PR;10.85;0.154;2.7;1.4;1.9;7.5;6.3;15;5;10;41;40;3;1;3.71;F;;25;18.7;8.32;422;9.95;105.3;12.5;0;50;2;1;0;3;96;36.63580556;-5.143638889;578;;10;90;0;12;50;2;0;50;40;60;;120;0.022075
3;Spain;GEN24;GEN24_3;29.5.2021;PR;11.175;0.1245;9.9;6.2;8.2;15;11.9;5;5;3;20;29;28;6;3.010989011;F;;50;17;8.26;678;9.12;93.8;272.7;10;20;3;2;2;1;125;36.49338889;-5.305138889;80;;2;78;20;8;90;3;2;20;30;30;;120;0.021775
3;Spain;GEN25;GEN25_3;29.5.2021;TR;10;0.1665;9;2.5;6.4;14;6.4;20;0;0;30;50;20;10;2.909090909;F;;70;25;8.49;760;10.83;129.9;51;90;30;0;1;0;1;142;36.43213889;-5.329416667;24;;0;0;100;8;0;0;0;30;5;1;;120;0.03035
3;Spain;GEN26;GEN26_3;29.5.2021;TR;12.6;0.0915;9.8;6;8.2;13.7;11.6;20;0;0;17;60;18;5;2.89;F;;27;20.4;8.42;505;13.1;144.7;18.61;90;20;2;2;0;1;140;36.40836111;-5.325777778;11;;0;0;100;;0;0;2;30;5;10;;120;0.02205
4;Spain;GEN01;GEN01_4;24.7.2021;PR;11.2;0.391;6.2;2.8;4.328571429;12;5.5;80;0;10;70;15;2;3;3.82;F;;56;16.5;8.42;1406;8.92;91.7;417.865;50;30;0;10;5;5;91;36.62113889;-5.173277778;539;;10;90;0;13;70;100;0;25;40;75;;120;0.034699
4;Spain;GEN02;GEN02_4;24.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;95;36.62058333;-5.1555;518;;0;100;0;9;15;1;0;70;40;20;;120;0.023
4;Spain;GEN03;GEN03_4;25.7.2021;PR;8.95;0.14;7.7;1.8;4.27;11.8;6.5;40;1;5;40;40;10;4;3.35;F;;48;21.5;8.05;489;7.33;83.3;23.84;15;100;0;2;0;1;96;36.61777778;-5.1575;530;;0;100;0;11;30;3;1;45;60;10;;120;0.03175
4;Spain;GEN04;GEN04_4;26.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;80;36.63597222;-5.147083333;;;10;90;0;12;0;0;0;40;15;20;;120;0.0418
4;Spain;GEN05;GEN05_4;27.7.2021;PR;9.93;0.027;2.2;0.32;1.205;7.1;2.7;70;0;28;60;5;5;2;4.07;F;;22;16.8;8.38;390;6.26;64.3;0.15875;5;20;1;2;2;1;97;36.62961111;-5.123055556;706;;0;100;0;7;80;0;2;40;90;10;;120;0.023325
4;Spain;GEN06;GEN06_4;27.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;92;36.62169444;-5.118777778;598;;0;100;0;12;60;2;0;30;40;10;;120;0.02925
4;Spain;GEN07;GEN07_4;23.7.2021;PR;11.925;0.7145;6.7;3.6;5.02;10.2;7.5;25;0;20;20;40;10;10;3.3;F;;42;20.3;8.21;1487;7.72;86.1;491.95;80;10;5;2;0;3;95;36.60755556;-5.174333333;436;;0;100;0;;80;2;1;30;20;20;;120;0.0371
4;Spain;GEN08;GEN08_4;23.7.2021;PR;12.3;0.2605;8;2.6;4.53;8.8;6.9;20;0;25;25;30;10;10;3.45;F;;55;18.2;8.19;1299;8.01;85.5;334.75;20;50;2;2;0;5;94;36.60980556;-5.206888889;353;;0;100;0;8;70;3;2;20;20;10;;120;0.031916
4;Spain;GEN09;GEN09_4;23.7.2021;TR;6.4;0.517;4.5;1;2.555555556;8.8;4.2;5;0;15;50;30;0;1;3.8125;F;;16;16.8;8.38;1564;8.7;90.1;20.74;1;5;0;1;0;2;90;36.61805556;-5.199444444;604;;0;100;0;15;10;3;0;10;10;2;;120;0.02445
4;Spain;GEN10;GEN10_4;23.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;99;36.63958333;-5.226083333;460;;80;20;0;10;10;2;0;30;30;30;;120;0.0323
4;Spain;GEN11;GEN11_4;27.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;70;36.60230556;-5.238305556;317;;0;100;0;9;90;3;1;30;50;95;;120;0.018
4;Spain;GEN12;GEN12_4;27.7.2021;PR;13.95;0.763;7.7;2.6;5.13;12.7;8.1;60;0;10;75;10;2;3;3.87;F;;60;21.1;8.33;1243;8.17;91.7;785.5375;2;80;5;5;2;2;120;36.59552778;-5.236194444;296;;2;98;0;11;90;3;1;20;20;20;;120;0.03675
4;Spain;GEN13;GEN13_4;23.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;93;36.60511111;-5.20925;476;;0;100;0;12;60;2;2;30;80;50;;120;0.0336
4;Spain;GEN14;GEN14_4;24.7.2021;TR;12.9;0;5.5;0.2;0.51;;;50;5;5;20;18;2;50;2.43;IP;"Pool 1 (5,5x0,99 + 0,15)m; Pool 2 (1,5x0,25 + 0,1)m; Pool 3 (0,8x 0,20 + 0,05)m; Pool 4 (0,7x 0,6 + 0,05)m";99;18.8;7.5;803;1.09;10.6;0;0;80;0;60;2;15;48;36.57758333;-5.249916667;289;;0;100;0;20;100;3;1;20;40;100;;120;0.031
4;Spain;GEN15;GEN15_4;24.7.2021;PR;13.225;0.2665;9.5;4;5.5625;15.4;8.3;15;0;15;40;30;10;5;3.5;F;;26;22.8;8.26;1214;6.67;78.4;509.36;5;50;0;5;0;5;160;36.56902778;-5.245944444;233;;5;95;0;9;20;3;2;20;30;15;;120;0.024375
4;Spain;GEN16;GEN16_4;24.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;95;36.56275;-5.1955;548;;0;100;0;7;80;2;0;60;40;40;;120;0.0201
4;Spain;GEN17;GEN17_4;24.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;135;36.5645;-5.240416667;227;;0;100;0;11;60;4;2;45;10;10;;120;0.0336
4;Spain;GEN18;GEN18_4;25.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;108;36.54302778;-5.25125;198;;0;100;0;8;5;2;1;25;85;2;;120;0.0332
4;Spain;GEN19;GEN19_4;25.7.2021;PR;17.65;0.155;6.9;3.1;4.955555556;9.9;9;10;5;40;40;12;2;1;4.31;F;;48;21.1;8.65;517;6.59;74.3;113.12;0;100;0;10;0;2;90;36.52919444;-5.214277778;375;;0;100;0;14;0;0;0;70;70;40;;120;0.02825
4;Spain;GEN20;GEN20_4;25.7.2021;TR;11.47;0.139;2.9;1.6;2.422222222;6.1;9.3;90;5;10;72;10;2;1;4.03;F;;30;22.7;8.42;597;8.9;79.2;25;15;100;0;5;0;1;113;36.53169444;-5.211694444;346;;0;100;0;14;10;2;0;80;60;5;;120;0.0325
4;Spain;GEN21;GEN21_4;25.7.2021;TR;13.1;0.022;2.4;0.1;1.183333333;7.5;10.5;50;5;22;55;15;1;2;4.09;F;;49;21.4;8.31;616;6.44;74.1;0.985;5;90;0;10;0;2;90;36.54711111;-5.191583333;405;;0;100;0;11;10;0;0;70;30;5;;120;0.02805
4;Spain;GEN22;GEN22_4;26.7.2021;PR;12.1;0.199;8.6;4.7;6.85;11.6;6.5;5;1;4;25;30;25;15;2.81;F;;70;19.6;8.08;693;7.05;77;205.6;2;90;1;2;0;1;145;36.51994444;-5.271611111;129;;0;100;0;10;10;2;0;70;40;10;;120;0.020275
4;Spain;GEN23;GEN23_4;26.7.2021;PR;8.5;0.132;2.2;1.15;1.6;8.2;6.3;1;2;5;60;10;20;3;3.5;F;;21;22;8.26;481;7.1;81.4;16.405;5;5;2;0;0;1;96;36.63580556;-5.143638889;578;;10;90;0;12;50;2;0;50;40;60;;120;0.023995
4;Spain;GEN24;GEN24_4;25.7.2021;PR;13.2;0.1105;8;2;5.57;13;9.6;0;2;3;20;65;5;5;3.17;F;;61;21;8.09;750;7.87;88;139.8;0;50;0;5;0;1;125;36.49338889;-5.305138889;80;;2;78;20;8;90;3;2;20;30;30;;120;0.0241
4;Spain;GEN25;GEN25_4;26.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;142;36.43213889;-5.329416667;24;;0;0;100;8;0;0;0;30;5;1;;120;0.019025
4;Spain;GEN26;GEN26_4;26.7.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;140;36.40836111;-5.325777778;11;;0;0;100;;0;0;2;30;5;10;;120;0.02075
5;Spain;GEN01;GEN01_5;25.10.2021;PR;14.05;0.378;6.7;3.3;4.657142857;7.7;4;80;5;20;25;40;7;3;3.67;F;;50;15.2;8.31;1383;9.61;97.2;399.55;20;100;0;15;5;5;91;36.62113889;-5.173277778;539;;10;90;0;13;70;100;0;25;40;75;;0;0
5;Spain;GEN02;GEN02_5;20.10.2021;TR;1;0;0.25;0.25;0.25;;;;;;;;;;;IP;(0,40x0,25 + 0,01)m;1;;;;;;0;;;;;;;95;36.62058333;-5.1555;518;;0;100;0;9;15;1;0;70;40;20;;120;0.0429
5;Spain;GEN03;GEN03_5;20.10.2021;PR;11.55;0.0965;7.9;1.95;3.8;12.3;7.9;30;5;30;30;15;10;10;3.75;F;;28;15.6;8.1;439;8.96;90.6;81.675;10;80;15;1;0;2;96;36.61777778;-5.1575;530;;0;100;0;11;30;3;1;45;60;10;;120;0
5;Spain;GEN04;GEN04_5;25.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;80;36.63597222;-5.147083333;;;10;90;0;12;0;0;0;40;15;20;;120;0
5;Spain;GEN05;GEN05_5;26.10.2021;PR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;97;36.62961111;-5.123055556;706;;0;100;0;7;80;0;2;40;90;10;;120;0
5;Spain;GEN06;GEN06_5;26.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;92;36.62169444;-5.118777778;598;;0;100;0;12;60;2;0;30;40;10;;120;0.05348
5;Spain;GEN07;GEN07_5;20.10.2021;PR;13.65;0.294;6.4;2.1;4.446153846;8.9;6.6;50;10;40;23;20;5;2;4.24;F;;40;17.1;8.24;1560;9.47;98.7;744.8;5;90;2;10;0;10;95;36.60755556;-5.174333333;436;;0;100;0;;80;2;1;30;20;20;;120;0.0349
5;Spain;GEN08;GEN08_5;23.10.2021;PR;12.25;0.3015;5.2;2.9;4.004166667;8.65;7.1;60;5;20;15;20;20;20;3.1;F;;27;18.3;8.16;1364;8.91;96.3;327.5;0;30;5;5;5;15;94;36.60980556;-5.206888889;353;;0;100;0;8;70;3;2;20;20;10;;120;0.045225
5;Spain;GEN09;GEN09_5;23.10.2021;TR;5.4;0.404;2.7;0.75;1.60375;4.3;2.2;100;0;20;30;40;10;0;3.6;F;;8;16;8.36;1523;9.83;99.7;58.306;0;0;0;0;0;5;90;36.61805556;-5.199444444;604;;0;100;0;15;10;3;0;10;10;2;;120;0
5;Spain;GEN10;GEN10_5;21.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;99;36.63958333;-5.226083333;460;;80;20;0;10;10;2;0;30;30;30;;120;0
5;Spain;GEN11;GEN11_5;23.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;70;36.60230556;-5.238305556;317;;0;100;0;9;90;3;1;30;50;95;;120;0.038725
5;Spain;GEN12;GEN12_5;23.10.2021;PR;12.5;0.275;4.6;2.7;3.9;11.6;6.4;60;5;5;50;30;5;5;3.6;F;;58;15.2;8.17;1279;44.7;4.39;768.25;5;90;5;15;0;10;120;36.59552778;-5.236194444;296;;2;98;0;11;90;3;1;20;20;20;;120;0.0431
5;Spain;GEN13;GEN13_5;23.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;93;36.60511111;-5.20925;476;;0;100;0;12;60;2;2;30;80;50;;120;0
5;Spain;GEN14;GEN14_5;21.10.2021;TR;11.5;0.016;1;0.15;0.628571429;3.7;5.3;20;20;40;20;10;2;8;4.42;F;;25;16.8;7.67;849;5.83;59.2;2.1025;0;30;0;79;0;5;48;36.57758333;-5.249916667;289;;0;100;0;20;100;3;1;20;40;100;;110;0.037
5;Spain;GEN15;GEN15_5;21.10.2021;PR;9.55;0.2895;9.6;4.7;7.855555556;21.3;22.8;50;2;5;10;53;20;10;2.86;F;;39;14.6;8.26;1225;90.3;9.2;687.95;1;80;2;5;0;2;160;36.56902778;-5.245944444;233;;5;95;0;9;20;3;2;20;30;15;;100;0.0413
5;Spain;GEN16;GEN16_5;24.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;95;36.56275;-5.1955;548;;0;100;0;7;80;2;0;60;40;40;;0;0
5;Spain;GEN17;GEN17_5;21.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;135;36.5645;-5.240416667;227;;0;100;0;11;60;4;2;45;10;10;;0;0
5;Spain;GEN18;GEN18_5;23.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;108;36.54302778;-5.25125;198;;0;100;0;8;5;2;1;25;85;2;;0;0
5;Spain;GEN19;GEN19_5;24.10.2021;PR;12.5;0.066;5.9;2.9;3.5;9.5;10.6;20;10;20;20;5;5;40;3.05;F;;48;17.1;8.54;460;9.24;95.7;64.71;0;10;0;5;0;1;90;36.52919444;-5.214277778;375;;0;100;0;14;0;0;0;70;70;40;;100;0.0411
5;Spain;GEN20;GEN20_5;24.10.2021;TR;12.5;0.067;6.4;1.7;3.177777778;16.8;10.8;15;20;30;20;20;5;5;4.25;F;;24;15.8;8.42;511;9.79;101.6;20.025;5;90;0;5;0;5;113;36.53169444;-5.211694444;346;;0;100;0;14;10;2;0;80;60;5;;120;0.031625
5;Spain;GEN21;GEN21_5;24.10.2021;TR;10.3;0;2.1;0.42;1.01;;;;5;20;30;40;5;0;3.8;IP;"Pool 1 (4,4x0,9 + 0,11)m; Pool 2 (3,6x0,62 + 0,14)m; Pool 3 (1,7x0,42 + 0,73)m; Pool 4 (5x2,1 + 0,31)m";31;17.4;8.43;549;8.71;92.6;0.6;0;0;0;30;0;0;90;36.54711111;-5.191583333;405;;0;100;0;11;10;0;0;70;30;5;;120;0.03195
5;Spain;GEN22;GEN22_5;25.10.2021;PR;13.3;0.2755;9.13;3.6;6.385833333;15;13;20;5;20;30;30;10;5;3.65;F;;62;16.6;8.25;917;9.83;101.2;894.15;80;20;0;5;0;2;145;36.51994444;-5.271611111;129;;0;100;0;10;10;2;0;70;40;10;;100;0.048
5;Spain;GEN23;GEN23_5;25.10.2021;PR;7.6;0.044;2;0.85;1.4975;9.7;8.7;50;6;10;50;30;1;3;3.81;F;;21;15.1;8.21;429;9.6;96.8;10.6;0;80;10;5;2;5;96;36.63580556;-5.143638889;578;;10;90;0;12;50;2;0;50;40;60;;120;0.043475
5;Spain;GEN24;GEN24_5;22.10.2021;PR;13.85;0.1155;8.9;3;6.422727273;16.9;14.5;40;2;3;10;45;30;10;2.72;F;;39;16.5;8.14;804;4.44;37.6;454.95;0;60;0;0;0;0;125;36.49338889;-5.305138889;80;;2;78;20;8;90;3;2;20;30;30;;120;0.0367
5;Spain;GEN25;GEN25_5;22.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;142;36.43213889;-5.329416667;24;;0;0;100;8;0;0;0;30;5;1;;0;0
5;Spain;GEN26;GEN26_5;22.10.2021;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;140;36.40836111;-5.325777778;11;;0;0;100;;0;0;2;30;5;10;;120;0
6;Spain;GEN01;GEN01_6;6.2.2022;PR;17.5;0.288;7.25;2.1;4.3;14.76;7.1;20;5;20;50;15;5;5;3.9;F;;80;14.6;7.8;1727;7.71;76.7;1337.41;10;80;5;5;5;5;91;36.62113889;-5.173277778;539;;10;90;0;13;70;100;0;25;40;75;;120;0.06185
6;Spain;GEN02;GEN02_6;6.2.2022;TR;6.69;0.028;0.98;0.45;0.657777778;4.9;4.15;0;0;35;40;10;10;5;3.9;F;;11;10.4;7.92;396;8.17;73.3;5.552;0;10;0;20;0;5;95;36.62058333;-5.1555;518;;0;100;0;9;15;1;0;70;40;20;;120;0.046418
6;Spain;GEN03;GEN03_6;6.2.2022;PR;13.125;0.1735;4.5;2.1;3.105;9.6;6;0;0;25;30;20;20;5;3.5;F;;48;10.2;8.42;479;10.05;90.6;558.875;5;80;4;4;0;4;96;36.61777778;-5.1575;530;;0;100;0;11;30;3;1;45;60;10;;0;0
6;Spain;GEN04;GEN04_6;NA;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;80;36.63597222;-5.147083333;;;10;90;0;12;0;0;0;40;15;20;;120;0.033585
6;Spain;GEN05;GEN05_6;12.2.2022;PR;10.97;0.094;3.4;1.3;2.19;7.65;4.8;0;0;2;50;45;3;0;3.51;F;;45;11.2;8.4;290;10.98;98.5;24.12;25;70;0;4;0;5;97;36.62961111;-5.123055556;706;;0;100;0;7;80;0;2;40;90;10;;120;0.02595
6;Spain;GEN06;GEN06_6;12.2.2022;TR;7.6;0.092;3.8;1.4;2.97;8.7;11.3;0;0;5;75;15;5;0;3.8;F;;30;10.8;8.26;381;10.34;94.8;219.4;0;60;4;15;0;4;92;36.62169444;-5.118777778;598;;0;100;0;12;60;2;0;30;40;10;;120;0.032675
6;Spain;GEN07;GEN07_6;7.2.2022;PR;9.8;0;7.9;4.4;5.51;10.8;7.65;30;0;40;35;10;10;5;3.95;F;;45;13.8;7.74;1391;8.31;80.6;1206.8;20;90;0;4;4;4;95;36.60755556;-5.174333333;436;;0;100;0;;80;2;1;30;20;20;;120;0.041253
6;Spain;GEN08;GEN08_6;7.2.2022;PR;16.065;0.3015;7.2;3.2;4.975;10.75;10.4;0;0;10;30;40;15;5;3.25;F;;62;10.4;8.34;1360;9.99;89.9;1578.735;5;80;20;4;0;5;94;36.60980556;-5.206888889;353;;0;100;0;8;70;3;2;20;20;10;;120;0.050739
6;Spain;GEN09;GEN09_6;7.2.2022;TR;6.43;0.254;2.4;1.34;1.667;19;29.8;0;0;2;28;50;20;0;3.12;F;;12;12.7;8.4;1111;8.96;84.9;40.52;50;40;4;10;0;4;90;36.61805556;-5.199444444;604;;0;100;0;15;10;3;0;10;10;2;;0;0
6;Spain;GEN10;GEN10_6;NA;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;99;36.63958333;-5.226083333;460;;80;20;0;10;10;2;0;30;30;30;;0;0
6;Spain;GEN11;GEN11_6;NA;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;70;36.60230556;-5.238305556;317;;0;100;0;9;90;3;1;30;50;95;;120;0.048796
6;Spain;GEN12;GEN12_6;9.2.2022;PR;14.21;0.314;7.1;3.3;4.81;13.2;9.2;0;0;0;70;15;10;5;3.5;F;;65;11.4;8.1;1042;10.61;99;2860.66;4;20;4;4;4;4;120;36.59552778;-5.236194444;296;;2;98;0;11;90;3;1;20;20;20;;120;0.0367
6;Spain;GEN13;GEN13_6;NA;TR;0;0;0;0;0;;;;;;;;;;;D;;0;;;;;;0;;;;;;;93;36.60511111;-5.20925;476;;0;100;0;12;60;2;2;30;80;50;;0;0
6;Spain;GEN14;GEN14_6;8.2.2022;TR;10.31;0.027;3.45;0.75;1.62;5.5;4.1;0;0;35;45;5;5;10;3.9;F;;94;11.1;7.77;568;5.97;54.4;18.12;20;35;4;55;5;5;48;36.57758333;-5.249916667;289;;0;100;0;20;100;3;1;20;40;100;;120;0.040562
6;Spain;GEN15;GEN15_6;8.2.2022;PR;17.01;0.2425;7.4;3.9;6.142857143;20.1;21.4;0;0;20;45;15;15;5;3.6;F;;141;10.4;8.5;981;8.48;76.1;1342.6;0;70;0;4;0;5;160;36.56902778;-5.245944444;233;;5;95;0;9;20;3;2;20;30;15;;120;0.03825
6;Spain;GEN16;GEN16_6;8.2.2022;TR;8.12;0.146;1.75;0.7;1.19;5.5;5.1;0;0;25;40;5;20;10;3.5;F;;17;8.5;8.64;349;9.78;83.7;13.076;0;90;0;10;0;4;95;36.56275;-5.1955;548;;0;100;0;7;80;2;0;60;40;40;;120;0.0363
6;Spain;GEN17;GEN17_6;8.2.2022;TR;7.54;0.122;3.3;1.4;2.257;18;16.1;0;0;5;75;10;5;5;3.7;F;;35;12.7;8.98;378;6.99;66;58.93;25;85;0;0;0;0;135;36.5645;-5.240416667;227;;0;100;0;11;60;4;2;45;10;10;;120;0.041243
6;Spain;GEN18;GEN18_6;11.2.2022;TR;11;0.3085;13.5;5.1;8.89;25.6;13.3;10;0;20;45;20;15;0;3.7;F;;1;9.3;8.65;321;11.96;105.2;2543.14;0;60;0;10;0;0;108;36.54302778;-5.25125;198;;0;100;0;8;5;2;1;25;85;2;;120;0.0416
6;Spain;GEN19;GEN19_6;11.2.2022;PR;13.85;0.152;5.75;3.5;4.85;9.3;8.1;0;0;35;40;0;25;0;3.85;F;;75;11.1;8.68;345;11.06;101.5;1586.6;4;55;0;5;0;10;90;36.52919444;-5.214277778;375;;0;100;0;14;0;0;0;70;70;40;;120;0.0422
6;Spain;GEN20;GEN20_6;11.2.2022;TR;12.05;0.261;7.2;2;4.595;16.2;16.2;0;0;30;50;20;0;0;4.1;F;;54;11.4;8.41;375;11.27;104.1;627.0725;4;70;0;4;0;4;113;36.53169444;-5.211694444;346;;0;100;0;14;10;2;0;80;60;5;;120;0.03216
6;Spain;GEN21;GEN21_6;NA;TR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;36.54711111;-5.191583333;405;;0;100;0;11;10;0;0;70;30;5;;0;0
6;Spain;GEN22;GEN22_6;11.2.2022;PR;17.64;0.22;21;10.7;15.23333333;27.2;20.2;0;0;0;65;20;15;0;3.5;F;;50;15;8.73;719;11.83;118;5562.45;70;80;0;4;0;10;145;36.51994444;-5.271611111;129;;0;100;0;10;10;2;0;70;40;10;;120;0.0354
6;Spain;GEN23;GEN23_6;10.2.2022;PR;8.52;0.146;3.1;1.3;1.885;5.8;6.8;0;0;25;35;25;15;0;3.7;F;;35;8.7;8.35;322;10.85;93.1;87.11;5;10;0;4;0;4;96;36.63580556;-5.143638889;578;;10;90;0;12;50;2;0;50;40;60;;120;0.044291
6;Spain;GEN24;GEN24_6;9.2.2022;PR;17.185;0.28925;12.9;5.6;8.827777778;17.2;13.4;0;0;0;30;40;20;10;2.9;F;;78;16;7.3;722;10.77;109.9;3400.75;4;10;4;4;0;4;125;36.49338889;-5.305138889;80;;2;78;20;8;90;3;2;20;30;30;;120;0.042206
6;Spain;GEN25;GEN25_6;12.2.2022;TR;13.35;0.1445;7.8;5.1;6.39;36.7;10.9;0;0;0;50;30;20;0;3.3;F;;75;13.9;8.33;682;12.24;119.5;1878.625;0;80;0;4;0;0;142;36.43213889;-5.329416667;24;;0;0;100;8;0;0;0;30;5;1;;120;0.04215
6;Spain;GEN26;GEN26_6;12.2.2022;TR;21.1;0.135;11.7;4.9;8.63;19.6;21.6;0;0;0;10;30;60;0;2.5;F;;75;13.92;8.16;657;11.03;107.9;2079.655;4;25;0;20;0;0;140;36.40836111;-5.325777778;11;;0;0;100;;0;0;2;30;5;10;;120;0.0318
