Campaign;Site;Country;Date;Sample.ID;Acroloxus.sp.;Alboglossiphonia.sp.;Ancylus.sp.;Anodonta.sp.;Aphelocheirus.sp.;Aplexa.sp.;Asellus.sp.;Astacus.sp.;Atyaephyra.sp.;Aulodrilus.sp.;Austropotamobius.sp.;Bithynia.sp.;Bythinella.sp.;Carychium.sp.;Chaoboridae.Gen..sp.;Dendrocoelidae.Gen..sp.;Dina.sp.;Dixidae.Gen..sp.;Dugesiidae.Gen..sp.;Echinogammarus.sp.;Eiseniella.sp.;Embolocephalus.sp.;Enchytraeidae.Gen..sp.;Erpobdella.sp.;Galba.sp.;Gammarus.sp.;Glossiphonia.sp.;Gyraulus.sp.;Haemopis.sp.;Haplotaxis.sp.;Helobdella.sp.;Hemiclepsis.sp.;Italobdella.sp.;Limnodrilus.sp.;Lumbricidae.Gen..sp.;Lumbriculidae.Gen..sp.;Lymnaea.sp.;Melanopsis.sp.;Mercuria.sp.;Micronecta.sp.;Muscidae.Gen..sp.;Naididae.Gen..sp.;Nais.sp.;Niphargidae.Gen..sp.;Niphargus.sp.;Octochaetidae.Gen..sp.;Ophidonais.sp.;Oxyloma.sp.;Pacifastacus.sp.;Physa.sp.;Physella.sp.;Pisidium.sp.;Planariidae.Gen..sp.;Planorbarius.sp.;Planorbis.sp.;Platambus.sp.;Polycelis.sp.;Potamopyrgus.sp.;Pristina.sp.;Proasellus.sp.;Radix.sp.;Radomaniola.sp.;Rhagionidae.Gen..sp.;Segmentina.sp.;Sphaerium.sp.;Spirosperma.sp.;Stagnicola.sp.;Succinea.sp.;Succinella.sp.;Synurella.sp.;Theromyzon.sp.;Trocheta.sp.;Tubificidae.Gen..sp.;Turbellaria.Gen..sp.;Unio.sp.;Valvata.sp.;Vertigo.sp.;Viviparus.sp.;Zonitoides.sp.
6;VEL17;Czech Republic;23.11.2021;VEL17-2021-11-23-MINVS;0;0;0;0;0;0;145;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;46;0;3270;1;0;0;0;51;1;0;0;48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;0;0;0;0;0;0
6;VEL18;Czech Republic;24.11.2021;VEL18-2021-11-24-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;2160;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;VEL19;Czech Republic;23.11.2021;VEL19-2021-11-23-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;96;0;2;0;0;0;2;9920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;LEP01;Finland;12.4.2021;LEP01-2021-04-12-MINVS;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0;0;0;0;0;0;1.612903226;41.93548387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
1;LEP02;Finland;12.4.2021;LEP02-2021-04-12-MINVS;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.35483871;0;0;0;0;0;0;0;0;0;0;0;3.225806452;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;LEP03;Finland;12.4.2021;LEP03-2021-04-12-MINVS;0;0;1.612903226;0;0;0;37.09677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0;0;0;0;0;0;14.51612903;35.48387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.12903226;0;0;0;0;0;0
1;LEP04;Finland;12.4.2021;LEP04-2021-04-12-MINVS;0;0;0;0;0;0;77.41935484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;1.612903226;0;0;1.612903226;0;0;0;11.29032258;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;127.4193548;0;0;0;0;0;0
1;LEP05;Finland;13.4.2021;LEP05-2021-04-13-MINVS;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;1.612903226;0;0;0;0;0;0;0;1.612903226;0;0;0;8.064516129;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.48387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;LEP06;Finland;13.4.2021;LEP06-2021-04-13-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270.9677419;0;0;0;0;0;0;0;0;0;0;0;6.451612903;16.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;LEP07;Finland;13.4.2021;LEP07-2021-04-13-MINVS;0;0;0;0;0;0;91.93548387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145.1612903;0;0;0;0;0;0;0;0;0;0;0;16.12903226;37.09677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.25806452;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
1;LEP08;Finland;13.4.2021;LEP08-2021-04-13-MINVS;0;0;0;0;0;0;85.48387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;470.9677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.77419355;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
1;LEP09;Finland;13.4.2021;LEP09-2021-04-13-MINVS;0;0;0;0;0;0;19.35483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;66.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114.516129;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
1;LEP10;Finland;13.4.2021;LEP10-2021-04-13-MINVS;0;0;0;0;0;0;79.03225806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;1.612903226;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;LEP11;Finland;14.4.2021;LEP11-2021-04-14-MINVS;0;0;6.451612903;0;0;0;120.7373272;0;0;0;0;0;0;0;0;0.921658986;0.921658986;0;0;0;17.51152074;0;3.686635945;7.373271889;0;0;2.764976959;0;0;0;2.764976959;0;0;0;0;7.373271889;0;0;0;0;4.608294931;0;0;0;0;0;0;0;0;1.843317972;0;188.0184332;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;32.25806452;0;0;0;0;0;0
1;LEP12;Finland;14.4.2021;LEP12-2021-04-14-MINVS;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;3.686635945;0.921658986;0;0;0;0;0;0;0;0;0;0;1.843317972;31.33640553;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;5.529953917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0
1;LEP13;Finland;14.4.2021;LEP13-2021-04-14-MINVS;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.80645161;0;0;0;0;0;0;0;0;0;0;0;3.225806452;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
1;LEP14;Finland;14.4.2021;LEP14-2021-04-14-MINVS;0;0;0;0;0;0;36.86635945;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;10.13824885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.2764977;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;4.608294931;0;0;0;0;0;0;28.57142857;0;0;0;0;0;0
1;LEP15;Finland;14.4.2021;LEP15-2021-04-14-MINVS;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203.2258065;0;0;0;0;0;0;0;0;0;0;0;4.838709677;17.74193548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0
1;LEP16;Finland;15.4.2021;LEP16-2021-04-15-MINVS;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;3.686635945;0;11.05990783;0.921658986;0;0;0;0;0;0;0;0;0;0;33.1797235;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0;0;0;0;0;0;0;0;7.373271889;0;0;0;0;0;0;147.4654378;0;0;0;0;0;0
1;LEP17;Finland;15.4.2021;LEP17-2021-04-15-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;6.451612903;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
1;LEP18;Finland;15.4.2021;LEP18-2021-04-15-MINVS;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;3.225806452;0;0;0;0;0;0;0;0;0;0;0;53.22580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;LEP19;Finland;15.4.2021;LEP19-2021-04-15-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.373271889;0;11.98156682;0;0;0;0;0;0;0;0;0;0;0;5.529953917;20.2764977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0
1;LEP20;Finland;15.4.2021;LEP20-2021-04-15-MINVS;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.93548387;0;0;0;0;0;0;0;0;0;0;0;0;37.09677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;LEP01;Finland;17.5.2021;LEP01-2021-05-17-MINVS;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.35483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;LEP02;Finland;17.5.2021;LEP02-2021-05-17-MINVS;0;0;0;0;0;0;16.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0
2;LEP03;Finland;17.5.2021;LEP03-2021-05-17-MINVS;0;0;1.612903226;0;0;0;22.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;4.838709677;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
2;LEP04;Finland;18.5.2021;LEP04-2021-05-18-MINVS;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;4.838709677;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;1.612903226;0;0;0;0;0;0;38.70967742;0;0;1.612903226;0;0;0
2;LEP05;Finland;19.5.2021;LEP05-2021-05-19-MINVS;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.25806452;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;3.225806452;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0
2;LEP06;Finland;19.5.2021;LEP06-2021-05-19-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83.87096774;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0
2;LEP07;Finland;19.5.2021;LEP07-2021-05-19-MINVS;0;0;0;0;0;0;22.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.58064516;0;0;0;0;0;0;0;0;0;0;0;19.35483871;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.32258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
2;LEP08;Finland;19.5.2021;LEP08-2021-05-19-MINVS;0;0;0;0;0;0;61.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417.7419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.35483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0
2;LEP09;Finland;17.5.2021;LEP09-2021-05-17-MINVS;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;3.225806452;16.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.22580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.35483871;0;0;0;0;0;0
2;LEP10;Finland;19.5.2021;LEP10-2021-05-19-MINVS;0;0;0;0;0;0;87.09677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0;0;0;0;0;0;8.064516129;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
2;LEP11;Finland;18.5.2021;LEP11-2021-05-18-MINVS;0;0;1.843317972;0;0;0;14.74654378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.686635945;4.608294931;0;0;0.921658986;0;0;0;0;0;0;0;0.921658986;9.216589862;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;75.57603687;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;7.373271889;0;0;0;0;0;0;11.05990783;0;0;0;0;0;0
2;LEP12;Finland;18.5.2021;LEP12-2021-05-18-MINVS;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0
2;LEP13;Finland;18.5.2021;LEP13-2021-05-18-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0
2;LEP14;Finland;18.5.2021;LEP14-2021-05-18-MINVS;0;0;6.451612903;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.608294931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.608294931;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;5.529953917;0;0;0;0;0;0
2;LEP15;Finland;20.5.2021;LEP15-2021-05-20-MINVS;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.35483871;1.612903226;0;0;0;0;0;0;0;0;0;0;1.612903226;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0
2;LEP16;Finland;18.5.2021;LEP16-2021-05-18-MINVS;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.82488479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;20.2764977;0;0;0;0;0;0
2;LEP17;Finland;19.5.2021;LEP17-2021-05-19-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;3.225806452;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0
2;LEP18;Finland;20.5.2021;LEP18-2021-05-20-MINVS;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;1.612903226;0;0;0;0;0;0;0;0;0;0;12.90322581;162.9032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0
2;LEP19;Finland;20.5.2021;LEP19-2021-05-20-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.373271889;0;0;0;0;0;0;0;0;0;0;0;1.843317972;73.73271889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.11981567;0;0;0;0;0;0;110.5990783;0;0;0;0;0;0
2;LEP20;Finland;20.5.2021;LEP20-2021-05-20-MINVS;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;3.225806452;37.09677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0
2;LEP21;Finland;17.5.2021;LEP21-2021-05-17-MINVS;0;0;5.529953917;0;2.764976959;0;1.843317972;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;6.451612903;9.216589862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.74654378;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;1.843317972;0;0;0;0;0;0;18.43317972;0;0;0.921658986;0;0;0
3;LEP01;Finland;14.6.2021;LEP01-2021-06-14-MINVS;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;6.451612903;74.19354839;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0
3;LEP02;Finland;17.6.2021;LEP02-2021-06-17-MINVS;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;22.58064516;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0
3;LEP03;Finland;17.6.2021;LEP03-2021-06-17-MINVS;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
3;LEP04;Finland;17.6.2021;LEP04-2021-06-17-MINVS;0;0;0;0;0;0;87.09677419;0;0;0;0;0;0;1.612903226;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;6.451612903;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;8.064516129;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0
3;LEP05;Finland;16.6.2021;LEP05-2021-06-16-MINVS;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;3.225806452;24.19354839;19.35483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.96774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;LEP06;Finland;16.6.2021;LEP06-2021-06-16-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156.4516129;0;0;0;0;0;0;0;3.225806452;0;0;0;0;85.48387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.29032258;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.35483871;0;0;0;0;0;0
3;LEP07;Finland;16.6.2021;LEP07-2021-06-16-MINVS;0;0;0;0;0;0;46.77419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;43.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101.6129032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.09677419;0;0;0;0;0;0
3;LEP08;Finland;16.6.2021;LEP08-2021-06-16-MINVS;0;0;0;0;0;0;106.4516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.2258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
3;LEP09;Finland;16.6.2021;LEP09-2021-06-16-MINVS;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;30.64516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.90322581;0;0;0;0;0;0
3;LEP10;Finland;17.6.2021;LEP10-2021-06-17-MINVS;0;0;0;0;0;0;154.8387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;1.612903226;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0
3;LEP11;Finland;15.6.2021;LEP11-2021-06-15-MINVS;0;0;0;0;0;0;165.8986175;0;0;0;0;0;0;0;0;0;0;0;0;0;3.686635945;0;3.686635945;12.90322581;0;0;5.529953917;0;0;0;3.686635945;0;0;0;0;18.43317972;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;0;0;25.80645161;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;14.74654378;0;0;0;0;0.921658986;0;51.61290323;0;0;0;0;0;0
3;LEP12;Finland;14.6.2021;LEP12-2021-06-14-MINVS;0;0;0.921658986;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.373271889;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0
3;LEP13;Finland;17.6.2021;LEP13-2021-06-17-MINVS;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;LEP14;Finland;14.6.2021;LEP14-2021-06-14-MINVS;0;0;5.529953917;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.58986175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0
3;LEP15;Finland;14.6.2021;LEP15-2021-06-14-MINVS;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;24.19354839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;LEP16;Finland;15.6.2021;LEP16-2021-06-15-MINVS;0;0;1.843317972;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0
